qid,variable,start_time,end_time,min_lat,max_lat,min_lon,max_lon,spatial_resolution,temporal_resolution,aggregation,time_span,area_persent,category,execution_time
24,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-8,-5,39,44,0.25,year,min,5.0,1,changing_area,29.0257728099823
25,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,67,70,-157,-152,0.25,year,max,5.0,1,changing_area,37.73040699958801
26,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-56,-53,167,172,0.25,year,mean,5.0,1,changing_area,37.66954445838928
27,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-72,-57,7,32,0.25,year,min,5.0,25,changing_area,67.10398817062378
28,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-71,-56,99,124,0.25,year,max,5.0,25,changing_area,60.74137902259827
29,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-42,-27,20,45,0.25,year,mean,5.0,25,changing_area,71.95515871047974
30,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-25,0,-86,-56,0.25,year,min,5.0,50,changing_area,91.79039645195007
31,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,12,37,-27,3,0.25,year,max,5.0,50,changing_area,105.10423755645752
32,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,0,25,-57,-27,0.25,year,mean,5.0,50,changing_area,52.13015365600586
33,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-4,21,-157,-97,0.25,year,min,5.0,100,changing_area,13.296605825424194
34,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,33,58,-179,-119,0.25,year,max,5.0,100,changing_area,98.55605149269104
35,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,-82,-57,-47,13,0.25,year,mean,5.0,100,changing_area,95.52434706687927
36,2m_temperature,2004-01-01 00:00:00,2004-12-31 23:00:00,36,61,-145,-85,0.25,year,min,1.0,100,changing_time,26.487982749938965
37,2m_temperature,2013-01-01 00:00:00,2013-12-31 23:00:00,43,68,61,121,0.25,year,max,1.0,100,changing_time,26.723636627197266
38,2m_temperature,2006-01-01 00:00:00,2006-12-31 23:00:00,-87,-62,34,94,0.25,year,mean,1.0,100,changing_time,28.4968900680542
39,2m_temperature,2007-01-01 00:00:00,2009-06-30 23:00:00,-81,-56,-75,-15,0.25,year,min,2.5,100,changing_time,56.68344235420227
40,2m_temperature,2014-01-01 00:00:00,2016-06-30 23:00:00,-76,-51,29,89,0.25,year,max,2.5,100,changing_time,21.916010856628418
41,2m_temperature,2017-01-01 00:00:00,2019-06-30 23:00:00,31,56,40,100,0.25,year,mean,2.5,100,changing_time,51.3640673160553
42,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,8,33,40,100,0.25,year,min,5.0,100,changing_time,74.3176679611206
43,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-2,23,-4,56,0.25,year,max,5.0,100,changing_time,76.87401032447815
44,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-74,-49,-57,3,0.25,year,mean,5.0,100,changing_time,100.81256198883057
45,2m_temperature,2013-01-01 00:00:00,2022-12-31 23:00:00,-59,-34,20,80,0.25,year,min,10.0,100,changing_time,182.69880199432373
46,2m_temperature,2008-01-01 00:00:00,2017-12-31 23:00:00,-47,-22,100,160,0.25,year,max,10.0,100,changing_time,125.0686514377594
47,2m_temperature,2009-01-01 00:00:00,2018-12-31 23:00:00,27,52,40,100,0.25,year,mean,10.0,100,changing_time,185.87034726142883
48,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-44,-41,5,10,1.0,hour,min,5.0,1,changing_area,14.493752479553223
49,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-78,-75,82,87,1.0,hour,max,5.0,1,changing_area,23.288421869277954
50,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,76,79,-12,-7,1.0,hour,mean,5.0,1,changing_area,37.85322189331055
51,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-10,5,118,143,1.0,hour,min,5.0,25,changing_area,79.70869302749634
52,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,42,57,-130,-105,1.0,hour,max,5.0,25,changing_area,51.15565204620361
53,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-5,10,35,60,1.0,hour,mean,5.0,25,changing_area,21.839881896972656
54,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-39,-14,28,58,1.0,hour,min,5.0,50,changing_area,61.087823152542114
55,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-51,-26,145,175,1.0,hour,max,5.0,50,changing_area,60.884197473526
56,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-67,-42,-87,-57,1.0,hour,mean,5.0,50,changing_area,46.18702793121338
57,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,52,77,-45,15,1.0,hour,min,5.0,100,changing_area,113.16599154472351
58,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,18,43,-28,32,1.0,hour,max,5.0,100,changing_area,71.97691607475281
59,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,0,25,30,90,1.0,hour,mean,5.0,100,changing_area,52.48388075828552
60,2m_temperature,2004-01-01 00:00:00,2004-12-31 23:00:00,32,57,-166,-106,1.0,hour,min,1.0,100,changing_time,34.1313796043396
61,2m_temperature,2014-01-01 00:00:00,2014-12-31 23:00:00,-56,-31,-12,48,1.0,hour,max,1.0,100,changing_time,22.796316146850586
62,2m_temperature,2015-01-01 00:00:00,2015-12-31 23:00:00,-85,-60,113,173,1.0,hour,mean,1.0,100,changing_time,19.46591544151306
63,2m_temperature,2006-01-01 00:00:00,2008-06-30 23:00:00,44,69,26,86,1.0,hour,min,2.5,100,changing_time,62.92811369895935
64,2m_temperature,2008-01-01 00:00:00,2010-06-30 23:00:00,-77,-52,-38,22,1.0,hour,max,2.5,100,changing_time,61.11859679222107
65,2m_temperature,2013-01-01 00:00:00,2015-06-30 23:00:00,-78,-53,89,149,1.0,hour,mean,2.5,100,changing_time,37.782241106033325
66,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,18,43,96,156,1.0,hour,min,5.0,100,changing_time,78.29197669029236
67,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-20,5,-11,49,1.0,hour,max,5.0,100,changing_time,97.03055596351624
68,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,45,70,-159,-99,1.0,hour,mean,5.0,100,changing_time,106.32445240020752
69,2m_temperature,2012-01-01 00:00:00,2021-12-31 23:00:00,61,86,-128,-68,1.0,hour,min,10.0,100,changing_time,209.25803637504578
70,2m_temperature,2011-01-01 00:00:00,2020-12-31 23:00:00,63,88,59,119,1.0,hour,max,10.0,100,changing_time,75.74398040771484
71,2m_temperature,2007-01-01 00:00:00,2016-12-31 23:00:00,-82,-57,117,177,1.0,hour,mean,10.0,100,changing_time,159.7295434474945
72,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,44,47,167,172,1.0,year,min,5.0,1,changing_area,25.193180322647095
73,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,48,51,-96,-91,1.0,year,max,5.0,1,changing_area,13.715001344680786
74,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,75,78,-84,-79,1.0,year,mean,5.0,1,changing_area,35.28644156455994
75,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-87,-72,-83,-58,1.0,year,min,5.0,25,changing_area,51.18767309188843
76,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,35,50,92,117,1.0,year,max,5.0,25,changing_area,56.48339033126831
77,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,63,78,-113,-88,1.0,year,mean,5.0,25,changing_area,56.55250525474548
78,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-44,-19,69,99,1.0,year,min,5.0,50,changing_area,84.85561275482178
79,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-68,-43,-135,-105,1.0,year,max,5.0,50,changing_area,95.7144877910614
80,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,43,68,78,108,1.0,year,mean,5.0,50,changing_area,99.74658155441284
81,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,23,48,-129,-69,1.0,year,min,5.0,100,changing_area,32.33496022224426
82,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-18,7,-13,47,1.0,year,max,5.0,100,changing_area,95.074538230896
83,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-12,13,0,60,1.0,year,mean,5.0,100,changing_area,91.26304626464844
84,2m_temperature,2018-01-01 00:00:00,2018-12-31 23:00:00,-11,14,-142,-82,1.0,year,min,1.0,100,changing_time,17.810395002365112
85,2m_temperature,2016-01-01 00:00:00,2016-12-31 23:00:00,-21,4,82,142,1.0,year,max,1.0,100,changing_time,14.565348386764526
86,2m_temperature,2007-01-01 00:00:00,2007-12-31 23:00:00,-67,-42,99,159,1.0,year,mean,1.0,100,changing_time,28.766133785247803
87,2m_temperature,2009-01-01 00:00:00,2011-06-30 23:00:00,-72,-47,-125,-65,1.0,year,min,2.5,100,changing_time,51.495142459869385
88,2m_temperature,2014-01-01 00:00:00,2016-06-30 23:00:00,-38,-13,33,93,1.0,year,max,2.5,100,changing_time,33.0067412853241
89,2m_temperature,2017-01-01 00:00:00,2019-06-30 23:00:00,-29,-4,80,140,1.0,year,mean,2.5,100,changing_time,44.791481494903564
90,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,23,48,-175,-115,1.0,year,min,5.0,100,changing_time,73.22794437408447
91,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-58,-33,44,104,1.0,year,max,5.0,100,changing_time,58.53260827064514
92,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-43,-18,-23,37,1.0,year,mean,5.0,100,changing_time,82.22649002075195
93,2m_temperature,2006-01-01 00:00:00,2015-12-31 23:00:00,-27,-2,53,113,1.0,year,min,10.0,100,changing_time,147.26242899894714
94,2m_temperature,2004-01-01 00:00:00,2013-12-31 23:00:00,22,47,59,119,1.0,year,max,10.0,100,changing_time,180.8916244506836
95,2m_temperature,2013-01-01 00:00:00,2022-12-31 23:00:00,-59,-34,-25,35,1.0,year,mean,10.0,100,changing_time,135.53267621994019
96,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,-61,-36,-66,-6,0.25,hour,min,5.0,100,changing_resolution,20.6095290184021
97,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-60,-35,-69,-9,0.25,hour,max,5.0,100,changing_resolution,47.01099753379822
98,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,-18,7,95,155,0.25,hour,mean,5.0,100,changing_resolution,96.17753839492798
99,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,39,64,-175,-115,0.5,hour,min,5.0,100,changing_resolution,97.56556844711304
100,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-52,-27,-27,33,0.5,hour,max,5.0,100,changing_resolution,69.63918471336365
101,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,-13,12,-61,-1,0.5,hour,mean,5.0,100,changing_resolution,81.78131628036499
102,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-50,-25,-106,-46,1.0,hour,min,5.0,100,changing_resolution,75.01744818687439
103,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-14,11,-160,-100,1.0,hour,max,5.0,100,changing_resolution,78.99528098106384
104,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-66,-41,-78,-18,1.0,hour,mean,5.0,100,changing_resolution,65.76548862457275
105,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-15,10,30,90,0.25,day,min,5.0,100,changing_resolution,78.95616912841797
106,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-45,-20,26,86,0.25,day,max,5.0,100,changing_resolution,115.27087211608887
107,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,17,42,-150,-90,0.25,day,mean,5.0,100,changing_resolution,99.38655185699463
108,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-61,-36,60,120,0.5,day,min,5.0,100,changing_resolution,95.22865915298462
109,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,-37,-12,31,91,0.5,day,max,5.0,100,changing_resolution,90.4935793876648
110,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,-51,-26,33,93,0.5,day,mean,5.0,100,changing_resolution,53.66387891769409
111,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-83,-58,-110,-50,1.0,day,min,5.0,100,changing_resolution,95.2997534275055
112,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,-35,-10,-28,32,1.0,day,max,5.0,100,changing_resolution,36.096155643463135
113,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-46,-21,-35,25,1.0,day,mean,5.0,100,changing_resolution,66.2024416923523
114,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,-74,-49,112,172,0.25,month,min,5.0,100,changing_resolution,73.77998805046082
115,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-11,14,-122,-62,0.25,month,max,5.0,100,changing_resolution,94.89608001708984
116,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-46,-21,-47,13,0.25,month,mean,5.0,100,changing_resolution,75.8641185760498
117,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,44,69,56,116,0.5,month,min,5.0,100,changing_resolution,92.21114587783813
118,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-65,-40,-131,-71,0.5,month,max,5.0,100,changing_resolution,84.93148899078369
119,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,-55,-30,-148,-88,0.5,month,mean,5.0,100,changing_resolution,86.4785807132721
120,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,43,68,113,173,1.0,month,min,5.0,100,changing_resolution,93.68099045753479
121,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,1,26,-130,-70,1.0,month,max,5.0,100,changing_resolution,82.64810490608215
122,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,50,75,-83,-23,1.0,month,mean,5.0,100,changing_resolution,95.92799663543701
123,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-80,-55,-79,-19,0.25,year,min,5.0,100,changing_resolution,105.68365240097046
124,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-78,-53,-18,42,0.25,year,max,5.0,100,changing_resolution,99.1021499633789
125,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,-69,-44,53,113,0.25,year,mean,5.0,100,changing_resolution,85.68336844444275
126,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-39,-14,-23,37,0.5,year,min,5.0,100,changing_resolution,59.94551467895508
127,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-55,-30,-17,43,0.5,year,max,5.0,100,changing_resolution,93.39979791641235
128,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,15,40,-75,-15,0.5,year,mean,5.0,100,changing_resolution,84.02222681045532
129,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,-52,-27,-1,59,1.0,year,min,5.0,100,changing_resolution,43.196372747421265
130,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,-57,-32,18,78,1.0,year,max,5.0,100,changing_resolution,54.29386520385742
131,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,30,55,-178,-118,1.0,year,mean,5.0,100,changing_resolution,93.15666675567627
