qid,variable,start_time,end_time,min_lat,max_lat,min_lon,max_lon,spatial_resolution,temporal_resolution,aggregation,time_span,area_persent,category,execution_time
13,2m_temperature,2015-01-01 00:00:00,2015-12-31 23:00:00,-81,-56,-163,-103,0.25,hour,max,1.0,100,changing_time,25.441051959991455
14,2m_temperature,2006-01-01 00:00:00,2006-12-31 23:00:00,-83,-58,-35,25,0.25,hour,mean,1.0,100,changing_time,30.493915557861328
15,2m_temperature,2021-01-01 00:00:00,2023-06-30 23:00:00,41,66,-121,-61,0.25,hour,min,2.5,100,changing_time,83.63458967208862
16,2m_temperature,2006-01-01 00:00:00,2008-06-30 23:00:00,8,33,-72,-12,0.25,hour,max,2.5,100,changing_time,58.82257580757141
17,2m_temperature,2013-01-01 00:00:00,2015-06-30 23:00:00,-30,-5,-94,-34,0.25,hour,mean,2.5,100,changing_time,60.22892689704895
18,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,31,56,-97,-37,0.25,hour,min,5.0,100,changing_time,156.51603865623474
19,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,48,73,-116,-56,0.25,hour,max,5.0,100,changing_time,155.64166402816772
20,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,7,32,3,63,0.25,hour,mean,5.0,100,changing_time,152.09660005569458
21,2m_temperature,2009-01-01 00:00:00,2018-12-31 23:00:00,-23,2,58,118,0.25,hour,min,10.0,100,changing_time,255.82472276687622
22,2m_temperature,2008-01-01 00:00:00,2017-12-31 23:00:00,16,41,-144,-84,0.25,hour,max,10.0,100,changing_time,297.1313569545746
23,2m_temperature,2009-01-01 00:00:00,2018-12-31 23:00:00,59,84,-140,-80,0.25,hour,mean,10.0,100,changing_time,300.5869517326355
24,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-71,-68,-36,-31,0.25,year,min,5.0,1,changing_area,0.07187414169311523
25,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-31,-28,8,13,0.25,year,max,5.0,1,changing_area,0.06868886947631836
26,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,-79,-76,-130,-125,0.25,year,mean,5.0,1,changing_area,0.06801629066467285
27,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,-25,-10,-146,-121,0.25,year,min,5.0,25,changing_area,0.06157231330871582
28,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,-49,-34,-21,4,0.25,year,max,5.0,25,changing_area,0.056641578674316406
29,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,0,15,-83,-58,0.25,year,mean,5.0,25,changing_area,0.06147456169128418
30,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,-52,-27,14,44,0.25,year,min,5.0,50,changing_area,0.06519579887390137
31,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,22,47,61,91,0.25,year,max,5.0,50,changing_area,0.06452250480651855
32,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,17,42,-6,24,0.25,year,mean,5.0,50,changing_area,0.0567166805267334
33,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,47,72,102,162,0.25,year,min,5.0,100,changing_area,0.0670163631439209
34,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,36,61,-79,-19,0.25,year,max,5.0,100,changing_area,0.06926822662353516
35,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,29,54,31,91,0.25,year,mean,5.0,100,changing_area,0.05401134490966797
36,2m_temperature,2014-01-01 00:00:00,2014-12-31 23:00:00,16,41,-106,-46,0.25,year,min,1.0,100,changing_time,0.05097770690917969
37,2m_temperature,2007-01-01 00:00:00,2007-12-31 23:00:00,41,66,-102,-42,0.25,year,max,1.0,100,changing_time,0.0487668514251709
38,2m_temperature,2014-01-01 00:00:00,2014-12-31 23:00:00,-79,-54,-116,-56,0.25,year,mean,1.0,100,changing_time,0.04814314842224121
39,2m_temperature,2008-01-01 00:00:00,2010-06-30 23:00:00,36,61,-42,18,0.25,year,min,2.5,100,changing_time,0.05541181564331055
40,2m_temperature,2019-01-01 00:00:00,2021-06-30 23:00:00,5,30,-45,15,0.25,year,max,2.5,100,changing_time,0.05476570129394531
41,2m_temperature,2012-01-01 00:00:00,2014-06-30 23:00:00,-13,12,-171,-111,0.25,year,mean,2.5,100,changing_time,0.05551314353942871
42,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-38,-13,-19,41,0.25,year,min,5.0,100,changing_time,0.0554349422454834
43,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-23,2,45,105,0.25,year,max,5.0,100,changing_time,0.06850242614746094
44,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-60,-35,10,70,0.25,year,mean,5.0,100,changing_time,0.06372308731079102
45,2m_temperature,2009-01-01 00:00:00,2018-12-31 23:00:00,-44,-19,50,110,0.25,year,min,10.0,100,changing_time,0.05999350547790527
46,2m_temperature,2013-01-01 00:00:00,2022-12-31 23:00:00,0,25,-91,-31,0.25,year,max,10.0,100,changing_time,0.07334136962890625
47,2m_temperature,2007-01-01 00:00:00,2016-12-31 23:00:00,12,37,19,79,0.25,year,mean,10.0,100,changing_time,0.07034516334533691
48,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,-48,-45,-151,-146,1.0,hour,min,5.0,1,changing_area,0.41009092330932617
49,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,70,73,26,31,1.0,hour,max,5.0,1,changing_area,0.4362466335296631
50,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-87,-84,105,110,1.0,hour,mean,5.0,1,changing_area,0.8191080093383789
51,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,60,75,86,111,1.0,hour,min,5.0,25,changing_area,1.6998345851898193
52,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,11,26,67,92,1.0,hour,max,5.0,25,changing_area,1.43208646774292
53,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,-49,-34,-129,-104,1.0,hour,mean,5.0,25,changing_area,1.3720381259918213
54,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-71,-46,144,174,1.0,hour,min,5.0,50,changing_area,2.4944252967834473
55,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-73,-48,-178,-148,1.0,hour,max,5.0,50,changing_area,2.5629427433013916
56,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-54,-29,-158,-128,1.0,hour,mean,5.0,50,changing_area,2.9106321334838867
57,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-34,-9,16,76,1.0,hour,min,5.0,100,changing_area,3.487567186355591
58,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,26,51,-57,3,1.0,hour,max,5.0,100,changing_area,2.992814302444458
59,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-76,-51,-79,-19,1.0,hour,mean,5.0,100,changing_area,3.6302623748779297
60,2m_temperature,2006-01-01 00:00:00,2006-12-31 23:00:00,-87,-62,99,159,1.0,hour,min,1.0,100,changing_time,1.7683961391448975
61,2m_temperature,2012-01-01 00:00:00,2012-12-31 23:00:00,-38,-13,-6,54,1.0,hour,max,1.0,100,changing_time,0.9849615097045898
62,2m_temperature,2015-01-01 00:00:00,2015-12-31 23:00:00,17,42,-22,38,1.0,hour,mean,1.0,100,changing_time,1.864236831665039
63,2m_temperature,2018-01-01 00:00:00,2020-06-30 23:00:00,-88,-63,-148,-88,1.0,hour,min,2.5,100,changing_time,2.1329760551452637
64,2m_temperature,2009-01-01 00:00:00,2011-06-30 23:00:00,-7,18,94,154,1.0,hour,max,2.5,100,changing_time,2.083897590637207
65,2m_temperature,2004-01-01 00:00:00,2006-06-30 23:00:00,54,79,90,150,1.0,hour,mean,2.5,100,changing_time,2.1681926250457764
66,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-61,-36,-16,44,1.0,hour,min,5.0,100,changing_time,4.429194927215576
67,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,-1,24,0,60,1.0,hour,max,5.0,100,changing_time,3.8262407779693604
68,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,58,83,108,168,1.0,hour,mean,5.0,100,changing_time,4.027712106704712
69,2m_temperature,2007-01-01 00:00:00,2016-12-31 23:00:00,-20,5,-154,-94,1.0,hour,min,10.0,100,changing_time,5.749299049377441
70,2m_temperature,2005-01-01 00:00:00,2014-12-31 23:00:00,-64,-39,-24,36,1.0,hour,max,10.0,100,changing_time,6.904449462890625
71,2m_temperature,2009-01-01 00:00:00,2018-12-31 23:00:00,58,83,-41,19,1.0,hour,mean,10.0,100,changing_time,8.290644407272339
72,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-53,-50,81,86,1.0,year,min,5.0,1,changing_area,0.06261181831359863
73,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,9,12,163,168,1.0,year,max,5.0,1,changing_area,0.060862064361572266
74,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,48,51,-58,-53,1.0,year,mean,5.0,1,changing_area,0.06342887878417969
75,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-89,-74,-130,-105,1.0,year,min,5.0,25,changing_area,0.04769492149353027
76,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-12,3,-14,11,1.0,year,max,5.0,25,changing_area,0.0475156307220459
77,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,45,60,121,146,1.0,year,mean,5.0,25,changing_area,0.04750227928161621
78,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,44,69,22,52,1.0,year,min,5.0,50,changing_area,0.0481114387512207
79,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-37,-12,-160,-130,1.0,year,max,5.0,50,changing_area,0.049222469329833984
80,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,44,69,-60,-30,1.0,year,mean,5.0,50,changing_area,0.046303510665893555
81,2m_temperature,2009-01-01 00:00:00,2013-12-31 23:00:00,-1,24,-65,-5,1.0,year,min,5.0,100,changing_area,0.047853946685791016
82,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-62,-37,48,108,1.0,year,max,5.0,100,changing_area,0.04952502250671387
83,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,5,30,22,82,1.0,year,mean,5.0,100,changing_area,0.047538042068481445
84,2m_temperature,2009-01-01 00:00:00,2009-12-31 23:00:00,57,82,-108,-48,1.0,year,min,1.0,100,changing_time,0.047832489013671875
85,2m_temperature,2022-01-01 00:00:00,2022-12-31 23:00:00,36,61,81,141,1.0,year,max,1.0,100,changing_time,0.047655582427978516
86,2m_temperature,2010-01-01 00:00:00,2010-12-31 23:00:00,-10,15,-105,-45,1.0,year,mean,1.0,100,changing_time,0.04737663269042969
87,2m_temperature,2013-01-01 00:00:00,2015-06-30 23:00:00,60,85,70,130,1.0,year,min,2.5,100,changing_time,0.04755091667175293
88,2m_temperature,2018-01-01 00:00:00,2020-06-30 23:00:00,14,39,-107,-47,1.0,year,max,2.5,100,changing_time,0.04777956008911133
89,2m_temperature,2004-01-01 00:00:00,2006-06-30 23:00:00,26,51,13,73,1.0,year,mean,2.5,100,changing_time,0.047118186950683594
90,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-60,-35,-107,-47,1.0,year,min,5.0,100,changing_time,0.04875898361206055
91,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-14,11,65,125,1.0,year,max,5.0,100,changing_time,0.048043012619018555
92,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,-21,4,-113,-53,1.0,year,mean,5.0,100,changing_time,0.04812192916870117
93,2m_temperature,2011-01-01 00:00:00,2020-12-31 23:00:00,-84,-59,-151,-91,1.0,year,min,10.0,100,changing_time,0.04883861541748047
94,2m_temperature,2007-01-01 00:00:00,2016-12-31 23:00:00,-79,-54,-27,33,1.0,year,max,10.0,100,changing_time,0.0485689640045166
95,2m_temperature,2008-01-01 00:00:00,2017-12-31 23:00:00,-42,-17,-56,4,1.0,year,mean,10.0,100,changing_time,0.04821944236755371
96,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-79,-54,-130,-70,0.25,hour,min,5.0,100,changing_resolution,139.97656321525574
97,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,27,52,63,123,0.25,hour,max,5.0,100,changing_resolution,139.41114473342896
98,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,-85,-60,108,168,0.25,hour,mean,5.0,100,changing_resolution,160.18921518325806
99,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,61,86,-105,-45,0.5,hour,min,5.0,100,changing_resolution,12.227485179901123
100,2m_temperature,2012-01-01 00:00:00,2016-12-31 23:00:00,-40,-15,-163,-103,0.5,hour,max,5.0,100,changing_resolution,8.923786878585815
101,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,15,40,-73,-13,0.5,hour,mean,5.0,100,changing_resolution,14.836500406265259
102,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,-48,-23,-126,-66,1.0,hour,min,5.0,100,changing_resolution,3.5691633224487305
103,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,-80,-55,27,87,1.0,hour,max,5.0,100,changing_resolution,5.042694330215454
104,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,-75,-50,106,166,1.0,hour,mean,5.0,100,changing_resolution,3.659356117248535
105,2m_temperature,2006-01-01 00:00:00,2010-12-31 23:00:00,55,80,97,157,0.25,day,min,5.0,100,changing_resolution,6.486001014709473
106,2m_temperature,2018-01-01 00:00:00,2022-12-31 23:00:00,6,31,83,143,0.25,day,max,5.0,100,changing_resolution,6.576975107192993
107,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,8,33,53,113,0.25,day,mean,5.0,100,changing_resolution,6.497375011444092
108,2m_temperature,2008-01-01 00:00:00,2012-12-31 23:00:00,25,50,-179,-119,0.5,day,min,5.0,100,changing_resolution,2.4157049655914307
109,2m_temperature,2011-01-01 00:00:00,2015-12-31 23:00:00,46,71,27,87,0.5,day,max,5.0,100,changing_resolution,2.4138522148132324
110,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,3,28,113,173,0.5,day,mean,5.0,100,changing_resolution,2.422766923904419
111,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-50,-25,-115,-55,1.0,day,min,5.0,100,changing_resolution,2.01762056350708
112,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,25,50,-24,36,1.0,day,max,5.0,100,changing_resolution,1.9990777969360352
113,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,20,45,-3,57,1.0,day,mean,5.0,100,changing_resolution,2.0390355587005615
114,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-19,6,79,139,0.25,month,min,5.0,100,changing_resolution,0.3056149482727051
115,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,26,51,43,103,0.25,month,max,5.0,100,changing_resolution,0.3139045238494873
116,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,-90,-65,49,109,0.25,month,mean,5.0,100,changing_resolution,0.32320570945739746
117,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,11,36,41,101,0.5,month,min,5.0,100,changing_resolution,0.17670655250549316
118,2m_temperature,2005-01-01 00:00:00,2009-12-31 23:00:00,-89,-64,80,140,0.5,month,max,5.0,100,changing_resolution,0.18251633644104004
119,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,1,26,-69,-9,0.5,month,mean,5.0,100,changing_resolution,0.17976021766662598
120,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,33,58,-116,-56,1.0,month,min,5.0,100,changing_resolution,0.16301918029785156
121,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,-4,21,68,128,1.0,month,max,5.0,100,changing_resolution,0.16164326667785645
122,2m_temperature,2013-01-01 00:00:00,2017-12-31 23:00:00,-45,-20,-85,-25,1.0,month,mean,5.0,100,changing_resolution,0.1644601821899414
123,2m_temperature,2007-01-01 00:00:00,2011-12-31 23:00:00,-69,-44,-12,48,0.25,year,min,5.0,100,changing_resolution,0.09531831741333008
124,2m_temperature,2016-01-01 00:00:00,2020-12-31 23:00:00,-81,-56,69,129,0.25,year,max,5.0,100,changing_resolution,0.075836181640625
125,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,6,31,-45,15,0.25,year,mean,5.0,100,changing_resolution,0.07024216651916504
126,2m_temperature,2004-01-01 00:00:00,2008-12-31 23:00:00,-58,-33,-47,13,0.5,year,min,5.0,100,changing_resolution,0.07291197776794434
127,2m_temperature,2014-01-01 00:00:00,2018-12-31 23:00:00,55,80,3,63,0.5,year,max,5.0,100,changing_resolution,0.07106423377990723
128,2m_temperature,2010-01-01 00:00:00,2014-12-31 23:00:00,55,80,104,164,0.5,year,mean,5.0,100,changing_resolution,0.0710146427154541
129,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,56,81,93,153,1.0,year,min,5.0,100,changing_resolution,0.05246114730834961
130,2m_temperature,2017-01-01 00:00:00,2021-12-31 23:00:00,63,88,56,116,1.0,year,max,5.0,100,changing_resolution,0.050150394439697266
131,2m_temperature,2015-01-01 00:00:00,2019-12-31 23:00:00,-27,-2,-180,-120,1.0,year,mean,5.0,100,changing_resolution,0.05110287666320801
